date,open,high,low,close,volume
2018/7/11,12.25508976,12.49076462,12.16082001,12.34936047,7932205
2018/7/12,12.39649487,12.44363022,12.06655025,12.16082001,12236381
2018/7/13,12.25508976,12.34936047,12.20795536,12.34936047,5123234
2018/7/16,12.44363022,12.44363022,12.25508976,12.25508976,4446457
2018/7/17,12.30222511,12.44363022,12.25508976,12.44363022,8359325
2018/7/18,12.53789997,12.63216972,12.44363022,12.63216972,8864208
2018/7/19,12.63216972,12.67930508,12.53789997,12.67930508,6143856
2018/7/20,12.67930508,12.72644043,12.53789997,12.63216972,5821713
2018/7/23,12.58503532,12.63216972,12.49076462,12.53789997,5333196
2018/7/24,12.53789997,12.77357483,12.49076462,12.77357483,9930804
2018/7/25,12.77357483,12.82071018,12.67930508,12.67930508,5286738
2018/7/26,12.67930508,12.86784458,12.63216972,12.82071018,6695719
2018/7/27,12.82071018,13.00924969,12.72644043,13.00924969,7587105
2018/7/30,13.00924969,13.15065479,12.86784458,12.96211529,10610418
2018/7/31,12.96211529,13.10352039,12.86784458,13.05638504,5079635
2018/8/1,13.05638504,13.4805994,13.05638504,13.33919525,12379815
2018/8/2,13.2920599,13.33919525,13.05638504,13.05638504,10936339
2018/8/3,13.10352039,13.19779015,13.10352039,13.19779015,4409497
2018/8/6,13.2920599,13.66913891,13.15065479,13.57486916,16129856
2018/8/7,13.43346405,13.66913891,13.38632965,13.5277338,11425318
2018/8/8,13.5277338,13.57486916,13.19779015,13.33919525,10855599
2018/8/9,13.43346405,13.43346405,13.24492455,13.38632965,4597056
2018/8/10,13.33919525,13.33919525,13.00924969,13.10352039,9342594
2018/8/13,12.96211529,13.00924969,12.58503532,12.67930508,10306538
2018/8/14,12.72644043,12.82071018,12.63216972,12.72644043,6526278
2018/8/15,12.72644043,12.77357483,12.49076462,12.53789997,7380487
2018/8/16,12.34936047,12.53789997,12.20795536,12.53789997,10766454
2018/8/17,12.53789997,12.53789997,12.25508976,12.25508976,9797895
2018/8/20,12.30222511,12.58503532,12.25508976,12.34936047,8721467
2018/8/21,12.34936047,12.72644043,12.34936047,12.67930508,7201105
2018/8/22,12.67930508,12.86784458,12.67930508,12.86784458,6499664
2018/8/23,12.86784458,12.86784458,12.67930508,12.77357483,5078734
2018/8/24,12.72644043,12.77357483,12.58503532,12.58503532,7276368
2018/8/27,12.63216972,12.72644043,12.58503532,12.63216972,5901905
2018/8/28,12.72644043,12.77357483,12.58503532,12.77357483,17560800
2018/8/29,12.62038612,12.96682835,12.5708952,12.86784458,17965015
2018/8/30,12.86784458,12.91733742,12.66987801,12.71936989,7665486
2018/8/31,12.76886082,12.91733742,12.71936989,12.91733742,7389108
2018/9/3,12.86784458,12.91733742,12.76886082,12.76886082,4839291
2018/9/4,12.8183527,12.86784458,12.66987801,12.76886082,4621666
2018/9/5,12.71936989,12.71936989,12.5708952,12.5708952,5804214
2018/9/6,12.5708952,12.62038612,12.47191143,12.47191143,5736776
2018/9/7,12.47191143,12.52140331,12.17496109,12.22445297,10025123
2018/9/10,12.2739439,12.2739439,11.97699356,11.97699356,9940641
2018/9/11,12.0264864,12.17496109,12.0264864,12.17496109,5609156
2018/9/12,12.2739439,12.32343578,12.0264864,12.07597733,6970628
2018/9/13,12.07597733,12.32343578,12.07597733,12.22445297,6751339
2018/9/14,12.2739439,12.32343578,12.12546921,12.2739439,5217869
2018/9/17,12.2739439,12.2739439,12.07597733,12.12546921,3699152
2018/9/18,12.12546921,12.22445297,12.07597733,12.12546921,4373540
2018/9/19,12.22445297,12.62038612,12.17496109,12.5708952,11393414
2018/9/20,12.62038612,12.62038612,12.37292767,12.47191143,5055766
2018/9/21,12.47191143,12.62038612,12.47191143,12.62038612,6061095
2018/9/25,12.62038612,12.8183527,12.62038612,12.76886082,5404799
2018/9/26,12.76886082,12.8183527,12.62038612,12.76886082,3623659
2018/9/27,12.71936989,12.96682835,12.66987801,12.91733742,11367782
2018/9/28,12.86784458,12.91733742,12.66987801,12.66987801,7656056
2018/10/1,12.76886082,12.96682835,12.66987801,12.91733742,5265305
2018/10/2,12.91733742,12.91733742,12.71936989,12.8183527,5521226
2018/10/3,12.86784458,12.86784458,12.66987801,12.71936989,3608504
2018/10/4,12.66987801,12.8183527,12.5708952,12.66987801,6811882
2018/10/5,12.5708952,12.66987801,12.2739439,12.32343578,7958724
2018/10/8,12.2739439,12.5708952,12.2739439,12.32343578,6383355
2018/10/9,12.42241859,12.5708952,12.37292767,12.42241859,5551710
2018/10/11,11.97699356,12.07597733,11.38309383,11.43258476,25837973
2018/10/12,11.43258476,11.7295351,11.28411007,11.58106041,13846126
2018/10/15,11.58106041,11.68004417,11.48207664,11.63055229,6541107
2018/10/16,11.7295351,11.87801075,11.58106041,11.63055229,5619344
2018/10/17,11.77902699,11.82851887,11.58106041,11.58106041,4714065
2018/10/18,11.63055229,12.2739439,11.63055229,12.0264864,15201930
2018/10/19,11.97699356,12.22445297,11.77902699,12.22445297,10592541
2018/10/22,12.0264864,12.22445297,11.87801075,12.07597733,8349885
2018/10/23,12.0264864,12.07597733,11.7295351,11.7295351,7850374
2018/10/24,11.7295351,11.92750168,11.53156853,11.7295351,9702907
2018/10/25,11.38309383,11.48207664,11.23461819,11.28411007,14621146
2018/10/26,11.43258476,11.53156853,11.18512726,11.18512726,8404852
2018/10/29,11.18512726,11.23461819,10.98715973,11.03665161,9177607
2018/10/30,11.08614254,11.23461819,11.03665161,11.23461819,4777806
2018/10/31,11.2694006,11.46798038,11.21975613,11.31904602,13321744
2018/11/1,11.21975613,11.31904602,11.12046623,11.1701107,10224870
2018/11/2,11.21975613,11.31904602,11.1701107,11.2694006,6990906
2018/11/5,11.2694006,11.41833591,11.21975613,11.31904602,10870446
2018/11/6,11.31904602,11.31904602,11.1701107,11.21975613,6625934
2018/11/7,11.2694006,11.31904602,11.1701107,11.21975613,7967973
2018/11/8,11.31904602,11.36869144,11.21975613,11.31904602,7953673
2018/11/9,11.31904602,11.31904602,11.1701107,11.1701107,7048950
2018/11/12,11.2694006,11.41833591,11.21975613,11.2694006,6030494
2018/11/13,11.21975613,11.41833591,11.12046623,11.31904602,9045124
2018/11/14,11.41833591,11.61691475,11.2694006,11.61691475,15199770
2018/11/15,11.61691475,11.71620464,11.56727028,11.61691475,9516111
2018/11/16,11.66656017,11.66656017,11.46798038,11.61691475,8803584
2018/11/19,11.61691475,11.61691475,11.51762486,11.61691475,4527802
2018/11/20,11.56727028,11.61691475,11.46798038,11.56727028,6459330
2018/11/21,11.51762486,11.76585007,11.41833591,11.61691475,13371872
2018/11/22,11.66656017,11.71620464,11.46798038,11.51762486,11019907
2018/11/23,11.46798038,11.51762486,11.36869144,11.36869144,10523883
2018/11/26,11.41833591,11.71620464,11.41833591,11.56727028,13163549
2018/11/27,11.51762486,11.66656017,11.36869144,11.66656017,18109058
2018/11/28,11.56727028,12.16300964,11.56727028,12.06371975,32337375
2018/11/29,12.16300964,12.26229954,11.86513996,11.91478539,18248458
2018/11/30,11.81549454,11.81549454,11.56727028,11.56727028,66237080
2018/12/3,11.76585007,12.01407528,11.76585007,11.86513996,38737023
2018/12/4,11.91478539,12.21265507,11.86513996,12.16300964,31358214
2018/12/5,11.91478539,12.21265507,11.91478539,12.11336517,16726065
2018/12/6,12.11336517,12.11336517,11.71620464,11.81549454,17476321
2018/12/7,11.86513996,12.01407528,11.86513996,11.91478539,7607675
2018/12/10,11.91478539,11.96442986,11.66656017,11.71620464,13224370
2018/12/11,11.86513996,12.06371975,11.86513996,11.96442986,15461350
2018/12/12,12.01407528,12.06371975,11.91478539,12.06371975,8659028
2018/12/13,12.06371975,12.56016922,12.01407528,12.4112339,26494786
2018/12/14,12.36158943,12.4112339,12.11336517,12.4112339,11219321
2018/12/17,12.36158943,12.80839443,12.36158943,12.75874901,22598994
2018/12/18,12.60981369,12.70910358,12.4112339,12.4112339,14173890
2018/12/19,12.5105238,12.60981369,12.31194401,12.46087933,10782019
2018/12/20,12.4112339,12.5105238,12.11336517,12.21265507,9926718
2018/12/21,12.11336517,12.21265507,11.86513996,11.96442986,18616894
2018/12/24,11.96442986,12.11336517,11.96442986,12.06371975,3741704
2018/12/25,11.86513996,11.91478539,11.66656017,11.76585007,11339397
2018/12/26,11.81549454,11.91478539,11.71620464,11.71620464,4008780
2018/12/27,11.91478539,12.01407528,11.81549454,11.91478539,7457795
2018/12/28,11.96442986,12.01407528,11.76585007,11.81549454,7734242
2019/1/2,11.96442986,11.96442986,11.76585007,11.81549454,5148552
2019/1/3,11.81549454,11.91478539,11.71620464,11.76585007,5084558
2019/1/4,11.71620464,11.71620464,11.31904602,11.51762486,12436011
2019/1/7,11.71620464,11.86513996,11.61691475,11.86513996,7898152
2019/1/8,11.86513996,11.91478539,11.76585007,11.76585007,4397822
2019/1/9,11.86513996,12.01407528,11.86513996,11.96442986,9451330
2019/1/10,11.96442986,11.96442986,11.81549454,11.91478539,3028028
2019/1/11,12.06371975,12.11336517,11.81549454,11.86513996,6612948
2019/1/14,11.86513996,11.91478539,11.66656017,11.66656017,5820304
2019/1/15,11.76585007,12.01407528,11.71620464,12.01407528,8631196
2019/1/16,12.01407528,12.01407528,11.86513996,11.91478539,6192646
2019/1/17,11.91478539,11.96442986,11.81549454,11.91478539,4442504
2019/1/18,11.96442986,12.06371975,11.91478539,11.96442986,3561001
2019/1/21,12.06371975,12.06371975,11.96442986,11.96442986,4428142
2019/1/22,11.96442986,12.01407528,11.91478539,12.01407528,3367494
2019/1/23,11.96442986,11.96442986,11.81549454,11.81549454,3759102
2019/1/24,11.91478539,11.96442986,11.86513996,11.91478539,2593568
2019/1/25,11.91478539,12.01407528,11.91478539,11.96442986,3385701
2019/1/28,11.96442986,12.01407528,11.91478539,11.96442986,3803645
2019/1/29,11.91478539,12.01407528,11.91478539,11.96442986,4798900
2019/1/30,11.96442986,12.01407528,11.86513996,11.86513996,6744981
2019/2/11,11.86513996,11.96442986,11.81549454,11.86513996,8865447
2019/2/12,11.86513996,11.91478539,11.76585007,11.81549454,7426924
2019/2/13,11.86513996,11.91478539,11.71620464,11.76585007,5788817
2019/2/14,11.76585007,11.91478539,11.71620464,11.81549454,10897869
2019/2/15,11.86513996,11.91478539,11.76585007,11.76585007,11729923
2019/2/18,11.81549454,11.86513996,11.76585007,11.76585007,5622157
2019/2/19,11.81549454,11.91478539,11.81549454,11.81549454,6557992
2019/2/20,11.86513996,11.91478539,11.81549454,11.91478539,10425870
2019/2/21,11.91478539,12.21265507,11.91478539,12.16300964,19242149
2019/2/22,12.11336517,12.16300964,12.01407528,12.06371975,8793180
2019/2/25,12.06371975,12.26229954,12.06371975,12.16300964,15547070
2019/2/26,12.21265507,12.5105238,12.21265507,12.4112339,19243533
2019/2/27,12.46087933,12.56016922,12.31194401,12.36158943,21852123
2019/3/4,12.36158943,12.46087933,12.26229954,12.31194401,14757397
2019/3/5,12.26229954,12.31194401,12.06371975,12.11336517,8772193
2019/3/6,12.11336517,12.21265507,12.11336517,12.16300964,4726234
2019/3/7,12.11336517,12.21265507,12.01407528,12.06371975,4304851
2019/3/8,12.06371975,12.16300964,12.01407528,12.06371975,6422131
2019/3/11,12.16300964,12.21265507,12.06371975,12.11336517,7253612
2019/3/12,12.21265507,12.26229954,12.16300964,12.21265507,5594069
2019/3/13,12.21265507,12.21265507,12.06371975,12.11336517,4630691
2019/3/14,12.11336517,12.16300964,11.96442986,11.96442986,8496123
2019/3/15,12.01407528,12.11336517,11.96442986,12.11336517,10734130
2019/3/18,12.11336517,12.11336517,12.01407528,12.06371975,6352513
2019/3/19,12.06371975,12.11336517,12.01407528,12.06371975,4512855
2019/3/20,12.06371975,12.16300964,12.01407528,12.06371975,6986490
2019/3/21,12.06371975,12.11336517,12.06371975,12.06371975,5218398
2019/3/22,12.06371975,12.16300964,12.06371975,12.16300964,7109456
2019/3/25,12.01407528,12.01407528,11.81549454,11.81549454,16798272
2019/3/26,11.91478539,11.91478539,11.66656017,11.76585007,17809347
2019/3/27,11.76585007,11.76585007,11.56727028,11.61691475,11743502
2019/3/28,11.61691475,11.71620464,11.51762486,11.61691475,7323790
2019/3/29,11.66656017,11.86513996,11.61691475,11.86513996,9880273
2019/4/1,11.86513996,11.91478539,11.71620464,11.76585007,8998616
2019/4/2,11.81549454,11.86513996,11.76585007,11.81549454,6107365
2019/4/3,11.91478539,11.91478539,11.81549454,11.91478539,8552527
2019/4/8,11.91478539,12.01407528,11.91478539,11.96442986,9521849
2019/4/9,11.96442986,11.96442986,11.91478539,11.96442986,5083177
2019/4/10,11.91478539,11.96442986,11.91478539,11.96442986,4715469
2019/4/11,11.96442986,12.21265507,11.96442986,12.11336517,10540074
2019/4/12,12.11336517,12.16300964,12.06371975,12.11336517,7440924
2019/4/15,12.21265507,12.60981369,12.16300964,12.5105238,36050007
2019/4/16,12.60981369,12.70910358,12.5105238,12.56016922,19470630
2019/4/17,12.60981369,12.65945911,12.5105238,12.60981369,16857019
2019/4/18,12.60981369,12.70910358,12.36158943,12.5105238,17391179
2019/4/19,12.60981369,12.90768433,12.56016922,12.8580389,28590196
2019/4/22,13.00697422,13.50342274,12.9573288,13.20555305,31719780
2019/4/23,13.20555305,13.35448837,12.9573288,13.35448837,18543718
2019/4/24,13.40413284,13.50342274,13.05661869,13.10626316,14881047
2019/4/25,13.10626316,13.35448837,13.10626316,13.30484295,12515413
2019/4/26,13.25519753,13.25519753,13.05661869,13.20555305,7540465
2019/4/29,13.25519753,13.35448837,13.15590763,13.30484295,10114057
2019/4/30,13.40413284,13.50342274,13.30484295,13.45377827,13025698
2019/5/2,13.50342274,13.65235806,13.45377827,13.65235806,18764002
2019/5/3,13.65235806,13.70200253,13.45377827,13.60271263,13808708
2019/5/6,13.25519753,13.25519753,12.80839443,12.9573288,31683193
2019/5/7,13.05661869,13.10626316,12.90768433,12.90768433,16105974
2019/5/8,12.65945911,12.9573288,12.5105238,12.8580389,14905200
2019/5/9,12.75874901,12.80839443,12.46087933,12.5105238,16141352
2019/5/10,12.46087933,12.65945911,12.31194401,12.4112339,18020935
2019/5/13,12.4112339,12.60981369,12.4112339,12.5105238,6613295
2019/5/14,12.36158943,12.36158943,12.11336517,12.26229954,14424345
2019/5/15,12.31194401,12.4112339,12.26229954,12.31194401,7052988
2019/5/16,12.31194401,12.31194401,12.06371975,12.21265507,9006262
2019/5/17,12.31194401,12.31194401,11.96442986,11.96442986,9838689
2019/5/20,12.01407528,12.11336517,11.96442986,11.96442986,5862918
2019/5/21,11.96442986,12.26229954,11.91478539,12.16300964,8259960
2019/5/22,12.16300964,12.21265507,11.96442986,12.01407528,6136402
2019/5/23,12.01407528,12.01407528,11.76585007,11.86513996,8294565
2019/5/24,11.91478539,12.11336517,11.91478539,12.01407528,7010928
2019/5/27,12.06371975,12.06371975,11.91478539,11.96442986,4494493
2019/5/28,11.96442986,11.96442986,11.81549454,11.81549454,16077061
2019/5/29,11.81549454,11.91478539,11.76585007,11.81549454,5165348
2019/5/30,11.81549454,11.96442986,11.71620464,11.81549454,10665809
2019/5/31,11.86513996,12.01407528,11.81549454,12.01407528,6821543
2019/6/3,11.96442986,11.96442986,11.81549454,11.86513996,4975884
2019/6/4,11.86513996,11.91478539,11.76585007,11.91478539,6661767
2019/6/5,11.96442986,12.01407528,11.81549454,11.91478539,7423307
2019/6/6,11.86513996,11.91478539,11.81549454,11.86513996,4228734
2019/6/10,11.96442986,12.01407528,11.81549454,11.96442986,9260262
2019/6/11,12.01407528,12.01407528,11.86513996,11.96442986,5306529
2019/6/12,11.96442986,12.01407528,11.91478539,11.96442986,4468229
2019/6/13,12.01407528,12.06371975,11.91478539,12.01407528,5338987
2019/6/14,11.96442986,12.01407528,11.91478539,11.96442986,3700358
2019/6/17,11.96442986,12.01407528,11.86513996,11.86513996,4623831
2019/6/18,11.91478539,11.96442986,11.86513996,11.91478539,3409020
2019/6/19,11.96442986,12.06371975,11.96442986,12.06371975,7464822
2019/6/20,12.11336517,12.4112339,12.11336517,12.4112339,18838218
2019/6/21,12.46087933,12.5105238,12.31194401,12.36158943,11987054
2019/6/24,12.36158943,12.5105238,12.26229954,12.4112339,12171780
2019/6/25,12.46087933,12.46087933,12.36158943,12.4112339,5647826
2019/6/26,12.4112339,12.60981369,12.4112339,12.5105238,9307858
2019/6/27,12.56016922,12.70910358,12.5105238,12.56016922,11447972
2019/6/28,12.56016922,12.56016922,12.36158943,12.36158943,8267092
2019/7/1,12.60981369,13.00697422,12.60981369,13.00697422,25932860
2019/7/2,13.15590763,13.30484295,13.05661869,13.20555305,22368173
2019/7/3,13.20555305,13.35448837,13.20555305,13.30484295,14584987
2019/7/4,13.40413284,13.50342274,13.30484295,13.40413284,13432670
2019/7/5,13.45377827,13.50342274,13.20555305,13.45377827,13308856
2019/7/8,13.40413284,13.45377827,13.05661869,13.20555305,21879001
2019/7/9,13.20555305,13.30484295,13.10626316,13.30484295,7939088
2019/7/10,13.35448837,13.50342274,13.30484295,13.35448837,7080187
2019/7/11,13.45377827,13.45377827,13.25519753,13.30484295,7801240
2019/7/12,13.30484295,13.30484295,13.10626316,13.15590763,6361917
2019/7/15,13.15590763,13.30484295,12.9573288,13.25519753,9910439
2019/7/16,13.25519753,13.40413284,13.25519753,13.35448837,7671399
2019/7/17,13.35448837,13.35448837,13.15590763,13.25519753,7881280
2019/7/18,13.30484295,13.50342274,13.30484295,13.40413284,14668220
2019/7/19,13.45377827,13.60271263,13.40413284,13.55306816,15848990
2019/7/22,13.60271263,14.14880657,13.55306816,14.04951668,47411590
2019/7/23,14.0991621,14.0991621,13.80129337,13.90058327,16543272
2019/7/24,13.80129337,13.80129337,13.60271263,13.65235806,17638821
2019/7/25,13.65235806,14.14880657,13.55306816,13.99987221,21844564
2019/7/26,13.90058327,13.99987221,13.80129337,13.90058327,12448964
2019/7/29,13.85093784,14.14880657,13.85093784,14.0991621,21521344
2019/7/30,14.198452,14.59561157,14.0991621,14.14880657,31780878
2019/7/31,14.198452,14.34738731,14.0991621,14.29774189,18881343
2019/8/1,14.04951668,14.198452,13.95022678,13.99987221,17269224
2019/8/2,13.65235806,13.65235806,13.25519753,13.30484295,36544554
2019/8/5,13.20555305,13.40413284,13.15590763,13.30484295,16447210
2019/8/6,12.80839443,13.20555305,12.80839443,13.15590763,19188964
2019/8/7,13.10626316,13.35448837,13.00697422,13.25519753,11364387
2019/8/8,13.20555305,13.30484295,13.15590763,13.25519753,8161022
2019/8/12,13.20555305,13.35448837,13.10626316,13.25519753,7289007
2019/8/13,13.20555305,13.25519753,13.00697422,13.00697422,10180925
2019/8/14,13.05661869,13.20555305,12.60981369,12.80839443,24427025
2019/8/15,12.5105238,12.75874901,12.46087933,12.56016922,14458126
2019/8/16,12.56016922,12.56016922,12.31194401,12.56016922,20050807
2019/8/19,12.5105238,12.5105238,12.36158943,12.36158943,12480972
2019/8/20,12.36158943,12.5105238,12.36158943,12.4112339,9213342
2019/8/21,12.36158943,12.5105238,12.36158943,12.4112339,6049137
2019/8/22,12.4112339,12.70910358,12.4112339,12.60981369,12385975
2019/8/23,12.65945911,12.80839443,12.65945911,12.80839443,6638539
2019/8/26,12.5105238,12.56016922,12.4112339,12.46087933,10921397
2019/8/27,12.56016922,12.60981369,12.46087933,12.56016922,7968599
2019/8/28,12.5105238,12.70910358,12.5105238,12.65945911,4118573
2019/8/29,12.65945911,12.70910358,12.5105238,12.56016922,6060531
2019/8/30,12.65945911,12.75874901,12.56016922,12.75874901,8996401
2019/9/2,12.80839443,12.8580389,12.70910358,12.75874901,5862724
2019/9/3,12.75874901,12.90768433,12.70910358,12.75874901,5811992
2019/9/4,12.75874901,12.90768433,12.65945911,12.80839443,8545673
2019/9/5,12.8580389,12.9573288,12.80839443,12.9573288,11053194
2019/9/6,12.9573288,13.10626316,12.80839443,13.05661869,11033109
2019/9/10,13.15590763,13.20555305,12.9573288,13.05661869,8311357
2019/9/11,13.10626316,13.10626316,12.90768433,13.00697422,10825465
2019/9/12,13.10626316,13.25519753,13.05661869,13.20555305,10083473
2019/9/16,13.15590763,13.15590763,12.90768433,12.90768433,14234744
2019/9/17,12.80839443,13.00697422,12.80839443,12.9573288,5793729
2019/9/18,12.9573288,13.15590763,12.9573288,13.00697422,8334457
2019/9/19,13.05661869,13.10626316,12.9573288,13.00697422,4304637
2019/9/20,13.00697422,13.10626316,12.9573288,13.00697422,8759033
2019/9/23,13.00697422,13.10626316,13.00697422,13.05661869,3644694
2019/9/24,13.05661869,13.10626316,12.90768433,12.9573288,16714252
2019/9/25,13.00697422,13.10626316,12.9573288,13.05661869,5064423
2019/9/26,13.10626316,13.10626316,12.9573288,13.00697422,8355378
2019/9/27,13.00697422,13.05661869,12.90768433,12.90768433,9725346
2019/10/1,13.00697422,13.20555305,12.9573288,13.15590763,8807500
2019/10/2,12.9573288,13.00697422,12.8580389,12.9573288,14166474
2019/10/3,12.75874901,12.80839443,12.56016922,12.60981369,14857626
2019/10/4,12.65945911,12.75874901,12.60981369,12.65945911,6472016
2019/10/7,12.65945911,12.75874901,12.65945911,12.65945911,3809037
2019/10/8,12.65945911,12.80839443,12.60981369,12.60981369,6384507
2019/10/9,12.56016922,12.65945911,12.5105238,12.60981369,7829328
2019/10/14,12.75874901,12.8580389,12.70910358,12.80839443,10547838
2019/10/15,12.80839443,12.8580389,12.70910358,12.75874901,5651865
2019/10/16,12.80839443,13.00697422,12.75874901,12.90768433,13496922
2019/10/17,12.90768433,13.00697422,12.8580389,13.00697422,4335357
2019/10/18,13.00697422,13.15590763,12.90768433,13.05661869,9039586
